AGENT_NO	CODE	SUB_NO	REMARKS	REFUND	DES	INI	NAME	DEPT	INSTITUTE	ADDRESS	CITY	DISTT	COUNTRY	PIN	FASC	P	NOP	JAA	NOJAA	MS	NOMS	EPS	NOEPS	BMS	NOBMS	CS	NOCS	S	NOS	JB	NOJB	JG	NOJG	RES	NORES	AS	NOAS	CURR	NOCURR	PAID_FLAG	REMARK	ST_YR	END_YR	ST_DT	END_DT	AGENT	B	AN	AD	AD1	AD2	AC	ACO	CANCEL	EMAIL	TEL
0	IC	6263					(Ref:Holy Marry Inst of Tech & Sci)	Knowledge Park	No.1-7-79/2/2	"Kamalanagar, ECIL POST"	Hyderabad 500 062		A.P.	500 062		2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	0	0	2	1	Y	JG	2002	2012	1/1/2002	12/31/1995										kpark.hyd@gmail.com	
0	IC	6264					Principal [Attn: Librarian]	PES's College of Arts & Science	Ponda Education Society	"Post Box No. 3, Farmagudi"	Ponda 403 401		Goa	403 401		15	1	15	1	15	1	15	1	15	1	15	1	15	1	15	1	15	1	7	1	0	0	15	1	Y	JG	1989	2012	1/1/1997	12/31/1995											
0	IC	6265					(Ref:Aalim Muhammed Salegh College)	Mother Inddia Associates	"Post Box 7361, AP 818, 1st Street"	"G Block, 11th Main Rd, Anna Nagar"	Chennai 600 040		T.N.	600 040		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y	RES	2004	2011	1/1/2004	12/31/1900											
0	IC	6266					Librarian	RVS College of Srts & Science	RVS College of Arts & Science	"Trichy Road, Sulur"	Coimbatore 641 402		T.N.	641 402		0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	1	4	1	0	0	4	1	1	CURR	2001	2012	1/1/2001	12/31/1900											
0	IC	6267					(Ref:Technocrats Inst of Tech)	Informatics (India) Limited	"No 194, RV Road"	"PB No 400, Basavanagudi"	Bangalore 560 004		Karnataka	560 004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	1	3	1	0	0	3	1	Y	CURR	2000	2012	1/1/2000	12/31/1991											
0	IC	6268					Librarian	Mohammed Sathak Engineering College		District Ramanathapuram	Kilakarai 623 806		T.N.	623 806		13	1	12	1	13	1	12	1	12	1	13	1	13	1	13	1	13	1	5	1	0	0	12	1	Y	RES	1989	2010	1/1/1996	12/31/1998											
0	IC	6269					Principal	MSPVL Polytechnic College	Sivagamipuram	Tirunelveli District	Pavoorchatram 627 808		T.N.	627 808		0	0	0	0	0	0	4	1	3	1	0	0	0	0	0	0	0	0	5	1	0	0	2	1	Y	JB	2000	2015	1/1/2001	12/31/1992											
0	IC	6270					Principal	"Mahasatee Arts, Commerce & Science"	College (SS Education Society's)	Uttara Kannada District	Ulga 581 328		Karnataka	581 328		0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	3	1	Y	CS	2004	2012	1/1/2004	12/31/1998											
0	IC	6271	Another Email: secondary_college@rediff.com				Principal	Secondary Training College	"No. 3, Mahapalika Marg"	Dhobitalao	Mumbai 400 001		M.S.	400 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	6	1	Y	RES	1996	2012	1/1/2012	12/31/1992											
0	II	6272					Director	Institute of Forest Genetics and	"Tree Breeding (ICFRE), PB No. 1061"	"Forest Campus, R.S. Puram P.O"	Coimbatore 641 002		T.N.	641 002		0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	12	1	7	1	0	0	12	1	Y	RES	1990	2012	1/1/1996	12/31/1995											
0	II	6273					"Librarian, Central Library"	Motilal Nehru National Institute of	Technology (Deemed University)	Teliarganj	Allahabad 211 004		U.P.	211 004		9	1	0	0	15	1	10	1	2	1	14	1	1	1	0	0	0	0	3	1	0	0	6	1	Y	RES	1990	2012	1/1/2012	12/31/1996	Law Publishers									lapub@vsnl.com	
0	IC	6274					Principal	Senthil College of Education (B.Ed)	"Periyavadavadi, Vridhachalam Taluk"	District Cuddalore	Vridhachalam 606 001		T.N.	606 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y	JG	2006	2007	1/1/2007	12/31/1992											
0	IC	6275					Chairman	Nandha Engineering College	Chennimalaipalayam Road	"Perundurai, Pitchandhanpalayam P.O."	Erode 630 052		T.N.	630 052		4	1	0	0	4	1	0	0	4	1	0	0	3	1	0	0	0	0	5	1	0	0	3	1	Y	RES	2002	2008	1/1/2002	12/31/1997										mail@nandhaengg.org	
0	IC	6276					Principal	St Xavier's Senior Secondary School	Bhagwan Das Road	C-Scheme	Jaipur 302 001		Rajasthan	302 001		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	Y	JG	2004	2014		12/31/1993											
0	IC	6277					Principal	SR College of Pharmacy	Ananthasagar	Hasanparthy	Warangal 506 371		A.P.	506 371		2	1	2	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	2	1	Y	RES	2007	2012	1/1/1997	12/31/1996										mahi.chaturved@gmail.com	
0	IC	6278					[Ref:Shah & Anchor Kutchi College)	"Sita Books & Periodicals Pvt. Ltd.,"	213/B 'Wing' Arjun Centre	"Govandi Station Road, Govandi (E)"	Mumbai 400 088		M.S.	400 088		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	Y	CURR	2005	2012		12/31/1900											
0	II	6279					Librarian	Government Girls PG College			Ujjain 456 001		M.P.	456 001		0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	1	0	0	3	1	Y	RES	2003	2012	1/1/2003	12/31/1993											
0	II	6280					Library Assistant	Central Institute of Medicinal &	Aromatic Plants (CSIR Reg. Centre)	"Allalsandra, GKVK - P.O."	Bangalore 560 065		Karnataka	560 065		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	Y	CURR	1989	2012		12/31/1995	"Allied, Bangalore"									apsabng@airtelmail.in	
0	IC	6281					Librarian	Indira Gandhi Institute of Technol.	Sarang (Parjang)	District Dhenkanal	Sarang 759 146		Orissa	759 146		14	1	0	0	5	1	0	0	11	1	4	1	1	1	0	0	0	0	6	1	0	0	0	0	Y	P	1989	2012	1/1/1997	12/31/1998											
0	IC	6282					Officer-in-charge	Sandip Institute of Technology &	"Research Centre, Mahiravani"	Trambak Road	Nashik 422 213		M.S.	422 213		0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Y	CURR	2006	2009		12/31/1900											
0	IC	6283					Librarian	Patna Women's College	Post Box No 159	Bailey Road	Patna 800 001		Bihar	800 001		1	1	0	0	0	0	1	1	0	0	0	0	0	0	2	1	2	1	4	1	0	0	8	1	Y	CURR	2000	2013	1/1/2012	12/31/1995	DRC									pwcpat@sancharnet.in	
0	IC	6284					Principal	Shree Tulja Bhavani College of	Engineering (for Library)	District Osmanabad	Tuljapur 413 601		M.S.	413 601		5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	Y	CURR	1990	2012		12/31/1995											
0	IC	6285					Principal	Government Degree College	Tuni	District East Godavari	Tuni 533 401		A.P.	533 401		1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y	JG	2006	2012	1/1/2009	12/31/1992											
0	IC	6286					Librarian	"BP Arts, SMA Science & KKC Commerce"	College	Dhule Road (District Jalgaon)	Chalisgaon 424 101		M.S.	424 101		7	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1	2	1	0	0	0	0	15	1	Y	JG	1989	2011		12/31/1996										ces_college@sify.com	
0	IC	6287	Website: www.vidyasharamshahada.com				Principal	DN Patel College of Engineering	(PSGVP Mandal's)	"Post Box No. 61, (Nandurbar Dist.)"	Shahada 425 409		M.S.	425 409		2	1	0	0	3	1	0	0	3	1	2	1	1	1	2	1	0	0	0	0	0	0	4	1	Y	MS	2000	2007		12/31/1995										princi_engg@vidyasharamshahada.com	
0	II	6288					University Librarian	Sardar Krushinagar Dantiwada Agril.	University	District Banaskantha	S.Krushinagar 385 506		Gujarat	385 506		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	Y	CURR	2006	2012		12/31/1995											
0	IC	6289					Principal	Sri Sarada College for Women	(Autonomous)	Fairlands	Salem 636 016		T.N.	636 016		6	1	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	6	1	0	0	14	1	Y	CURR	1990	2012	1/1/1999	12/31/1996											
0	IC	6290					Principal	St. John's College of Engineering &	Technology	Yerrakota (Kurnool District)	Yemmiganur 518 360		A.P.	518 360		4	1	0	0	4	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	Y	CURR	2002	2011	1/1/2002	12/31/1993										stjohns_g3@sjcet.com	
0	IC	6291					Principal	Sree Narayana College	Attn: Library		Kollam 691 001		Kerala	691 001		9	1	8	1	8	1	8	1	6	1	7	1	6	1	7	1	6	1	6	1	0	0	11	1	Y	JG	1990	2012	1/1/2006	12/31/1992										snckollam@gmail.com	
0	II	6292	upto 2006 copies were going to the client's	address directly			(Ref:Geological SI Agartala)	Total IT Solutions Pvt Limited	514 Suneja Tower-1	"District Centre, Janakpuri"	New Delhi 110 068		Delhi	110 068		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1		CURR	1990	2012		12/31/1996										publishersorder@totalit.co.in	
0	II	6293					Head	Department of Botany	University of Kerala	Kariavattom	Trivandrum 695 581		Kerala	695 581		0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	16	1	5	1	0	0	16	1	Y	JG	1989	2011	1/1/2003	12/31/1996											
0	II	6294	Another Email: rrsagr@rubberboard.org.in	Website: www.rubberboard.org.in			Deputy Director	Rubber Research Institute of India	Regional Research Station	"Rubber Board, Kunjaban"	Agartala 799 006		Tripura	799 006		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	9	1	Y	CURR	1990	2011	1/1/2000	12/31/1993										agtrrs@sancharnet.in	
0	IC	6295					Principal	Jawahar Navodaya Vidyalaya		Kalukheda	Ratlam 457 340		M.P.	457 340		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y	RES	2002	2012	1/1/2002	12/31/1992										jnvrtlm@rediffmail.com	
0	II	6296					(Ref:Chattisgrah Council of ST)	Allied Publishers Subs. Agency	"1st Floor, Dubash House"	"15 JN Heredla Marg, Ballard Estate"	Mumbai 400 001		M.S.	400 001		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	2	1	Y	CURR	2007	2011	1/1/2007	12/31/1996										ageorge@alliedpublishers.com	
0	IC	6298					Principal	PES College PU College	"50 Feet Road, BSK 1st Stage"	Hanumanthanagar	Bangalore 560 050		Karnataka	560 050		5	1	3	1	3	1	3	1	5	1	4	1	5	1	3	1	3	1	4	1	0	0	3	1	Y	RES	1989	2012	6/1/1996	12/31/1995											
0	IC	6299					Principal	Government First Grade College	Department of Library	Sedam	Gulbarga 585 222		Karnataka	585 222		1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	3	1	Y	JG	2004	2014	1/1/2005	12/31/1993										mishti@rediffmail.com	
0	II	6301					Director	Shri Guru Sandipani Inst of Tech &	"Science,Opp RD Gardi MedicalCollege"	"Village Surasa, Agra Road"	Ujjain 456 551		M.P.	456 550		4	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	5	1	0	0	2	1	Y	CURR	1990	2011	1/1/1996	12/31/1900											
0	IC	6302					Principal	Maharaja Engineering College	Palangarai Village	District Coimbatore	Avinashi 641 654		T.N.	641 654		1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	10	1		CURR	1997	2008	1/1/2006	12/31/1994										mec@maharajacolleges.com	
0	IC	6303					Principal	"Anjuman Arts, Science and Commerce"	"College, Anjumanabad, Post Box No 2"	District Uttar Kannada	Bhatkal 581 320		Karnataka	581 320		9	1	13	1	13	1	13	1	9	1	13	1	9	1	13	1	13	1	5	1	0	0	13	1	Y	RES	1990	2012	1/1/1997	12/31/1998											
0	IC	6304					Maitra  Prof S.K.	Professor of Zoology	Department of Zoology	Visva-Bharathi University	Santiniketan 731 235		W.B.	731 235		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Y	JG	2000	2005	1/1/2000	12/31/1993											
0	IC	6305	Website: www.rajkotchristcollege.org				Principal	Christ College	"Post Box No. 5, Vidya Niketan"	Saurashtra University P.O.	Rajkot 360 005		Gujarat	360 005		0	0	0	0	0	0	0	0	1	1	0	0	0	0	6	1	6	1	6	1	0	0	5	1	Y	JG	2000	2012	1/1/2009	12/31/1993										info@christcollegerajkot.org	
0	IC	6300					Principal	St. Joseph's College	Attn: Library	"Devagiri, Kozhikode"	Calicut 673 008		Kerala	673 008		13	1	13	1	13	1	13	1	13	1	13	1	13	1	13	1	13	1	7	1	0	0	13	1	Y	RES	2011	2012	1/1/2006	12/31/1996										sjcdevagiri@yahoo.co.in	
0	II	6306					University Librarian	Saurashtra University	University Campus	Kalawad Road	Rajkot 360 005		Gujarat	360 005		5	1	2	1	6	1	1	1	5	1	0	0	0	0	0	0	0	0	5	1	0	0	9	1	Y	CURR	1989	2012	1/1/2001	12/31/1996											
0	IC	6307					Library & Information Center	Sri Lakshmi Narasimha Swamy College	Bhiongir	Nalgonda District	Bhongir 508 116		A.P.	508 116		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	Y	CURR	2001	2011	1/1/2010	12/31/1995											
0	IC	6308	Website: hkestech-raichur.com				Principal	SLN College of Engineering	(Hyderabad Karnataka Edn. Society)	Yermarus Camp	Raichur 584 135		Karnataka	584 135		3	1	3	1	4	1	3	1	5	1	4	1	4	1	2	1	2	1	1	1	0	0	5	1	Y	JG	1992	2012	1/1/1997	12/31/1996										since@hkesterchraichur.com	
0	IC	6309	Website: www.shcollege.ac.in				Principal	Sacred Heart College	Attn: Library	Thevara	Kochi 682 013		Kerala	682 013		8	1	8	1	8	1	8	1	8	1	8	1	8	1	9	1	8	1	4	1	0	0	10	1	Y	JG	1990	2012	1/1/2010	12/31/1996											
0	IC	6310					Principal	Kamala Baliga College of Education		District Uttara Kannada	Kumta 581 343		Karnataka	581 343		8	1	5	1	7	1	6	1	5	1	6	1	5	1	8	1	5	1	10	1	0	0	11	1	Y	RES	1990	2012	1/1/1996	12/31/1996											
0	IC	6311					Librarian	Vidya Academy of Science & Tech	Thalakkottukara PO		Thrissur 680 501		Kerala	680 501		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	Y	RES	2003	2012	1/1/2003	12/31/1995										principal@vidyaacademy.ac.in	
0	IC	6312	Website: www.gobiartscollege.org				Principal	Gobi Arts & Science College (Auto.)	Gobichettipalayam Taluk	Erode District	Karatadipalayam 638 453		T.N.	638 453		16	1	16	1	16	1	16	1	16	1	16	1	16	1	16	1	16	1	8	1	0	0	16	1	Y	RES	1989	2012	1/1/2009	12/31/1996										gobiartscollege@sancharnet.in	
0	IC	6313					Principal	Diphu Government College	District Karbi Anglong		Diphu 782 460		Assam	782 460		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	3	1	0	0	2	1	Y	JG	2004	2011	1/1/2005	12/31/1995											
0	IC	6315					(RefL:B J MEDICAL COLLEGE)	Rhino International Agencies	74 Mahavir Centre	"Sector 17, Vashi"	Navi Mumbai 400 703		M.S.	400 703		0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	Y	JB	1990	2012		12/31/1996										rhino1@vsnl.com	
0	IC	6316					Veera Naga Raju S	(REF Sparkrill Inst School )	"H No 3-5-40, Enugulagadda"	Hanamkonda	Warangal 506 001		A.P.	506 001		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	RES	1990	2012	1/1/1997	12/31/1996											
0	IC	6317					(Ref:Bharat Forge Ltd Pune)	Allied Publishers Subs. Agency	"15, J.N.Heredia Marg"	Ballard Estate	Mumbai 400 001		M.S.	400 001		0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Y	CURR	2007	2010	1/1/2002	12/31/1993											
0	IC	6318					Principal	Sharad Pawar College of Pharmacy	(Formerly Nagpur College of Pharma)	"Wanadongri, Hingna Road"	Nagpur 441 110		M.S.	441 110		0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	3	1	0	0	0	0	15	1	Y	CURR	1990	2010		12/31/1996										ncpindia_ngp@sancharnet.in	
0	IC	6319					Principal	Gajmal Tulshiram Patil College	(NTV Samiti's)	District Dhule	Nandurbar 425 412		M.S.	425 412		0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	8	1	0	0	5	1	Y	RES	1996	2012	1/1/1996	12/31/1990											
0	II	6320					"Head, Library Services"	SK University of Agricultural	Sciences & Technology	Shalimar Campus	Srinagar 191 121		J&K	191 121		0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	11	3	Y	CURR	1990	2012		12/31/1993											
0	IC	6314					Principal	St. Joseph's College	[Attn: Library]	Thrissur District	Irinjalakuda 680 121		Kerala	680 121		13	1	3	1	13	1	3	1	5	1	13	1	3	1	13	1	13	1	7	1	0	0	13	1	Y	RES	1990	2012	1/1/1996	12/31/1996										info@stjosephs.edu.in	
0	II	6321					Director RDTE	Central Coir Research Institute	(Attn: Library) Coir Board	Kalavoor P.O	Alappuzha 688 522		Kerala	688 522		0	0	0	0	0	0	0	0	0	0	2	1	4	1	11	1	0	0	0	0	0	0	16	1	N	CURR	1990	2012		12/31/1996											
0	II	6322					(Ref:Publication Division GSI Shil)	Vijoya Subscription & Dist Services	64 (1st Floor)	WS Banerjee Street	Kolkata 700 006		W.B.	700 006		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	N	CURR	1990	2012		12/31/1996											
0	IC	6323					Librarian	SR Engineering College	Ananthasagar	Hsanparthy Mandal	Warangal 506 371		A.P.	506 371		6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	CURR	2002	2012		12/31/1993											
0	IC	6324					Principal	College of Engineering	(Sanjivani Rural Edn. Society's)	District Ahmednagar	Kopargaon 423 603		M.S.	423 603		2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	Y	RES	2006	2010	1/1/2007	12/31/1996										principal@coekpg.org	
0	IC	6325					Principal	JSS College for Women (Autonomous)	Saraswathipuram		Mysore 570 009		Karnataka	570 009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	7	1	0	0	8	1	Y	RES	1996	2012	1/1/2001	12/31/1990											
0	IC	6326					Principal	Dr Zakir Husain Junior College of	Education	Dr Zakir Hussain Nagar	Parbhani 431 401		M.S.	431 401		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y	JG	2003	2007	1/1/2007	12/31/1993											
0	IC	6328	Another Email: jmcprinci@rediffmail.com				Principal	Department of Botany	Jamal Mohamed Collegead	"No.7 Race Course Road,Khajanagar"	Tiruchirapalli 620 020		T.N.	620 020		11	1	1	1	4	1	1	1	5	1	7	1	3	1	6	1	5	1	2	2	0	0	5	2	Y	CURR	1990	2012	1/1/1990	12/31/1996										princi@jmc.edu	
0	IC	6329					Principal	Govt Thirumagal Mills College	Attn HOD- Physics Department		Gudiyattam 632 604		T.N.	632 604		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	Y	RES	2002	2007	1/1/2002	12/31/1993											
0	II	6327					Scientist-in-Charge	CECRI Offshore Platform & Marine	Electrochemistry Centre (CSIR)	Tuticorin Port	Tuticorin 628 004		T.N.			1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	10	1	Y	CURR	1990	2004	1/1/2001	12/31/1996										cecric@cscecri.ren.nic.in	
0	II	6330					[Ref: Birbal Sahni Institute]	Alliance Books Suppliers (Pvt) Ltd.	"B-602, MIG Flat DDA"	"East of Loni Road, Post Box No.8901"	Delhi 110 093		Delhi	110 093		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y	RES	2006	2012	1/1/2006	12/31/1991										abspl@abspl.com	
0	IC	6331					Principal	"Moghal College of Engg. & Tech.,"	"No. 5-8-600 to 604, II Floor"	"Mubarak Bazar Complex, Abids"	Hyderabad 500 001		A.P.	500 001		0	0	0	0	2	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Y	CURR	2006	2007		12/31/1993										info@moghalcolleges.com	
0	IC	6332					Librarian	Jagdish Chandra DAV College	Attn: Library	Hoshiarpur District	Dasuya 144 205		Punjab	144 205		3	1	0	0	3	1	0	0	0	0	3	1	0	0	0	0	0	0	5	1	0	0	4	1		RES	1996	2012	1/1/1997	12/31/1900										jcdav_dasuya@yahoo.co.in	
0	IC	1970					Principal	Sri Saraswathi College of Education	NH-7 Bypass Road	Post Box No. 5	Anantapur 515 004		A.P.	515 004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Y	JB JG CURR	2006	2007	1/1/2006	12/31/1996											
0	IC	1705					Principal	Sundareswari College of Education	Sivakasi Road	"Malli, Srivilliputtur Tq"	Virudhunagar  626 141		T.N.	626 141		1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	Y	JB CURR	2007	2012		12/31/1999										sundarwswaricolleg@yahoo.co.in	
0	IC	3565					Librarian	Sudharsan Engineering College	Sathiyamangalam	Pudukkottai District	Sathiyamangalam 622 501		T.N.	622 501		0	0	0	0	4	1	0	0	0	0	0	0	4	1	0	0	0	0	4	1	0	0	4	1	Y		2001	2011		12/31/1992											
0	IC	1704					Principal	"DRK College of Engineering & Tech.,"	Bowrampet	Via Air Force Academy	Hyderabad 500 043		A.P.	500 043		2	1	0	0	2	1	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	Y	CURR	2006	2012		12/31/1999											
0	IC	7228					Principal	SN Mor College of Arts & Commerce	and Smt G.D. Saraf Science College	Tumsar	Bhandara 441 912	\	M.S.	441 912		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	Y	RES	2002	2011		12/31/1996										principalsnmorcollege@rediffma	
0	IN	6333					Dy Manager (Pers)	Uranium Coporation of India Limited	"Turamdih Mines, PO Sundernagar"	District East Singhbhum	Singhbhum 832 107		Jharkhand	832 102		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	Y	CURR	2006	2011	1/1/2006	12/31/1994											
0	II	6334	Another Email: vmouclib@yahoo.com				"Officer-in-Charge, Central Library"	Vardhaman Mahavir Open University	Rawat Bhata Road	Akhelgarh	Kota 324 010		Rajasthan	324 010		11	1	11	1	11	1	11	1	11	1	11	1	12	1	11	1	11	1	4	1	0	0	11	1	Y	RES	1990	2012	1/1/1997	12/31/1996										vmouclib@yahoo.com	
0	IC	1385					Director	RD Engineering College	Delhi-Meerut Road	Duhai	Ghaziabad 201 206		U.P.	201 206		1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	Y	CURR   AIR MAIL BMS CURR BMS CURR BMS CU	2006	2006	1/1/2006	12/31/1995	"IBH Journals,N.Delh"										
0	IC	1386					Librarian	Sunder Deep Group of Institutions	"NH-24, Sunder Deep Nagar"	"Delhi-Hapur Road, Dasna"	Ghaziabad 201 001		U.P.	201 001		1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	Y	BMS BMS CURR CURR CURR CURR CURR	2006	2010	1/1/2006	12/31/1991											
0	IC	1387					Principal	Shri MP Patel College of Pharmacy	Jeevan Shilp Education Campus	"Garod Road, Kapadwanj"	Kheda 387 620		Gujarat	387 620		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y	BMS BMS BMS BMS BMS BMS BMS	2006	2012	1/1/2006	12/31/1991											
0	II	1968					Head	Department of Environmental Science	College of Basic Sci. & Humanities	GBP Univ. of Agircultural Sciences	Pantnagar 263 145		Uttarakhand	263 145		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y	CURR   AIR MAIL BMS CURR BMS CURR BMS CU	2006	2006		12/31/1999											
0	IC	1388					Principal	Kanya Maha Vidyalaya	Vidyalaya Marg		Jalandhar 144 004		Punjab	144 004		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	Y	BMS BMS BMS BMS BMS BMS BMS	2006	2012	1/1/2006	12/31/1991										kmvjalandhar@yahoo.com	
0	IC	1389					Principal	RRS College of Engg. & Technology	Muthangi (V)	District Medak	Patancheru 502 300		A.P.	502 300		2	1	0	0	0	0	0	0	2	1	2	1	2	1	2	1	0	0	2	1	0	0	0	0	Y	BMS BMS BMS BMS BMS BMS BMS	2006	2012	1/1/2006	12/31/1991										stanleycet@yahoo.com	
0	IC	1390					Principal	Anand Mercantile College of Science	Management & Computer Technology	Bhalej Road	Anand 388 001		Gujarat	388 001		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	Y	BMS BMS BMS CURR BMS CURR BMS CURR BMS C	2006	2012	1/1/2006	12/31/1991										amcost.anand@gmail.com	
0	IC	1969					Jayaram M	IP Books & Subscription	56 Rajagopal Street	Karungalpalayam	Erode 638 003		T.N.	638 003		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y	BMS BMS BMS BMS BMS BMS BMS	2011	2012		12/31/1991										ipsubscriptions@gmail.com	
0	IC	1391					Principal	PVP College		District Beed	Patoda 414 204		M.S.	414 204		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	Y	BMS BMS BMS BMS BMS BMS BMS	2006	2010		12/31/1991											
0	IN	1392					Sandeepa Kanitkar (Director)	Kan Biosys Pvt Ltd	"S.No 917/17,Raveedeep,Ganeshwadi"	Off F C Road	Pune 411 004		M.S.	411 004		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	Y	BMS BMS BMS BMS BMS BMS BMS	2006	2012		12/31/1991										info@kanbiosys.com	
0	IC	1393					Dean	School of Basic Sciences	Allahabad Agricultural Institute	SHIATS	Allahabad 211 007		U.P.	211 007		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	Y	BMS BMS BMS BMS BMS BMS BMS	2006	2012		12/31/1991										peterjayapandian@yahoo.co.in	
0	IC	1394					Librarian	MD PG College	(Muneshwar Datta PG College)		Pratapgarh 230 001		U.P.	230 001		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	Y	BMS BMS BMS BMS BMS BMS BMS	2006	2011	1/1/2006	12/31/1991											
0	IC	1395					Principal	Villa Marie PG College for Women	"No. 6-3-1089, Somajiguda"	Rajbhavan Road	Hyderabad 500 082		A.P.	500 082		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Y	RES	2006	2009		12/31/1991										infor@villamarieedu.com	
